ID,Protein Name,host.sim,deg.sim,GO ID,GO Terms,Domain ID,Domain Name,domain.sim,Druggable,Predict Score
tr|H9B9F6|H9B9F6_EIMTE,"DNA repair enzyme, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9F7|H9B9F7_EIMTE,CCT-alpha,0.0,59.6,GO:0005524,ATP binding (molecular_function),PF00118.27,Cpn60_TCP1,0.0,Positive,0.9992060578308688
tr|H9B9F8|H9B9F8_EIMTE,"RNA binding protein, putative",0.0,65.0,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9G0|H9B9G0_EIMTE,Glutaredoxin domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9G1|H9B9G1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9G2|H9B9G2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9G3|H9B9G3_EIMTE,"Acetyltransferase domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9G4|H9B9G4_EIMTE,RecQ mediated genome instability protein 1 N-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9G5|H9B9G5_EIMTE,PH domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9G6|H9B9G6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9G7|H9B9G7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9G8|H9B9G8_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9G9|H9B9G9_EIMTE,Protein LTV1 homolog,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9H1|H9B9H1_EIMTE,ZN622/Rei1/Reh1 zinc finger C2H2-type domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9H2|H9B9H2_EIMTE,10 kDa chaperonin,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9H4|H9B9H4_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9H6|H9B9H6_EIMTE,"WD domain, G-beta repeat-containing protein",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9H7|H9B9H7_EIMTE,Glideosome-associated protein with multiple-membrane spans GAPM3,0.0,55.3,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9H8|H9B9H8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9H9|H9B9H9_EIMTE,WD40 repeat-containing protein SMU1,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9I0|H9B9I0_EIMTE,CRAL-TRIO domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9I1|H9B9I1_EIMTE,Srp40 C-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9I2|H9B9I2_EIMTE,"Ran-specific GTPase-activating protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9I3|H9B9I3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9I4|H9B9I4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9I5|H9B9I5_EIMTE,UBC core domain-containing protein,0.0,66.4,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9I6|H9B9I6_EIMTE,C2H2-type domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9I7|H9B9I7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9I8|H9B9I8_EIMTE,Multisynthetase complex auxiliary component p43,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9I9|H9B9I9_EIMTE,Enhancer of rudimentary homolog,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9J0|H9B9J0_EIMTE,PUB domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9J1|H9B9J1_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9J2|H9B9J2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9J3|H9B9J3_EIMTE,AP complex subunit sigma,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9J4|H9B9J4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9J5|H9B9J5_EIMTE,Folate receptor-like domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9J6|H9B9J6_EIMTE,E2 ubiquitin-conjugating enzyme,0.0,61.5,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9J7|H9B9J7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9J8|H9B9J8_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9J9|H9B9J9_EIMTE,Mediator of RNA polymerase II transcription subunit 21,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9K0|H9B9K0_EIMTE,Ribosomal RNA methyltransferase FtsJ domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9K3|H9B9K3_EIMTE,Uracil phosphoribosyltransferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9K4|H9B9K4_EIMTE,Prefoldin subunit 5,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9K5|H9B9K5_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9K6|H9B9K6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9K8|H9B9K8_EIMTE,50S ribosomal protein L21,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9K9|H9B9K9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9L0|H9B9L0_EIMTE,Ras family domain-containing protein,0.0,68.4,GO:0005525,GTP binding (molecular_function),PF00071.25;PF08477.16;PF08477.16;PF00025.24;PF01926.26;PF04670.15;PF00009.30;PF00009.30;PF09439.13,Ras;Roc;Roc;Arf;MMR_HSR1;Gtr1_RagA;GTP_EFTU;GTP_EFTU;SRPRB,0.0,Positive,0.9931483280386916
tr|H9B9L1|H9B9L1_EIMTE,"ARF1-directed GTPase-activating protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9L2|H9B9L2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9L3|H9B9L3_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9L4|H9B9L4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9L5|H9B9L5_EIMTE,"PUA domain-containing, cell cycle regulator protein, putative",0.0,55.7,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9L8|H9B9L8_EIMTE,PUB domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9L9|H9B9L9_EIMTE,FAD/NAD(P)-binding domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9M0|H9B9M0_EIMTE,"GE19232, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9M2|H9B9M2_EIMTE,"Ubiquitin-conjugating enzyme e2, putative",0.0,64.1,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9M3|H9B9M3_EIMTE,"Acylglycerol lipase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9M4|H9B9M4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9M5|H9B9M5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9M6|H9B9M6_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9M7|H9B9M7_EIMTE,Nucleolar protein 12,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9M8|H9B9M8_EIMTE,Elongation factor 1-gamma,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9M9|H9B9M9_EIMTE,"DUF1014 domain containing protein, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9N2|H9B9N2_EIMTE,Serine aminopeptidase S33 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9N3|H9B9N3_EIMTE,"Adenosine transporter, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9N5|H9B9N5_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9N6|H9B9N6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9N7|H9B9N7_EIMTE,Metallo-beta-lactamase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9N8|H9B9N8_EIMTE,Ribosomal protein,0.0,69.1,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9N9|H9B9N9_EIMTE,ABC transporter domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9P1|H9B9P1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9P2|H9B9P2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9P4|H9B9P4_EIMTE,SNARE associated Golgi protein family domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9P5|H9B9P5_EIMTE,"Vacuolar ATP synthase subunit d, putative",0.0,56.1,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9P7|H9B9P7_EIMTE,Cytochrome c oxidase subunit 6B,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9P8|H9B9P8_EIMTE,Prefoldin subunit 3,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9P9|H9B9P9_EIMTE,PRELI/MSF1 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Q0|H9B9Q0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Q1|H9B9Q1_EIMTE,Exoribonuclease phosphorolytic domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Q2|H9B9Q2_EIMTE,Apple domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Q3|H9B9Q3_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Q4|H9B9Q4_EIMTE,"U3 small nucleolar ribonucleoprotein protein IMP3, putative",0.0,50.3,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Q5|H9B9Q5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Q6|H9B9Q6_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Q7|H9B9Q7_EIMTE,"U1 small nuclear ribonucleoprotein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Q9|H9B9Q9_EIMTE,"Eukaryotic translation initiation factor 5, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9R1|H9B9R1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9R2|H9B9R2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9R3|H9B9R3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9R4|H9B9R4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9R5|H9B9R5_EIMTE,THIF-type NAD/FAD binding fold domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9R6|H9B9R6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9R7|H9B9R7_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9R8|H9B9R8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9R9|H9B9R9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9S0|H9B9S0_EIMTE,"Splicing factor-like protein, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9S1|H9B9S1_EIMTE,CSN8/PSMD8/EIF3K domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9S2|H9B9S2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9S3|H9B9S3_EIMTE,SHSP domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9S4|H9B9S4_EIMTE,DEK-C domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9S5|H9B9S5_EIMTE,"Hydrolase of the alpha/beta superfamily, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9S6|H9B9S6_EIMTE,T-complex protein 1 subunit epsilon,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9S7|H9B9S7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9S8|H9B9S8_EIMTE,Protein kinase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9S9|H9B9S9_EIMTE,"RNA binding motif-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9T0|H9B9T0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9T1|H9B9T1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9T2|H9B9T2_EIMTE,Type 1 phosphatases regulator,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9T3|H9B9T3_EIMTE,Protein MAK16 homolog,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9T5|H9B9T5_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9T6|H9B9T6_EIMTE,Exoribonuclease phosphorolytic domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9T7|H9B9T7_EIMTE,Integral membrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9T8|H9B9T8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9T9|H9B9T9_EIMTE,Carbonyl reductase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9U0|H9B9U0_EIMTE,Secreted protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9U1|H9B9U1_EIMTE,DUS-like FMN-binding domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9U2|H9B9U2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9U5|H9B9U5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9U6|H9B9U6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9U7|H9B9U7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9U8|H9B9U8_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9U9|H9B9U9_EIMTE,RRM domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9V0|H9B9V0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9V1|H9B9V1_EIMTE,RanBD1 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9V2|H9B9V2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9V4|H9B9V4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9V5|H9B9V5_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9V6|H9B9V6_EIMTE,Ubiquitin-like domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9V7|H9B9V7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9V8|H9B9V8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9W1|H9B9W1_EIMTE,DnaJ domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9W2|H9B9W2_EIMTE,RNA 3'-terminal phosphate cyclase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9W3|H9B9W3_EIMTE,"Mitotic checkpoint protein bub3, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9W4|H9B9W4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9W5|H9B9W5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9W6|H9B9W6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9W8|H9B9W8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9X0|H9B9X0_EIMTE,"Chromosome II, complete genome, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9X1|H9B9X1_EIMTE,Calcineurin-like phosphoesterase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9X2|H9B9X2_EIMTE,"TPR repeat-containing protein YDR161W, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9X4|H9B9X4_EIMTE,EngB-type G domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9X5|H9B9X5_EIMTE,DNA-directed RNA polymerase II,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9X6|H9B9X6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9X7|H9B9X7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9X8|H9B9X8_EIMTE,Immune mapped protein 2 N-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9X9|H9B9X9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Y0|H9B9Y0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Y1|H9B9Y1_EIMTE,CRAL-TRIO domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Y2|H9B9Y2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Y4|H9B9Y4_EIMTE,Uracil-DNA glycosylase-like domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Y5|H9B9Y5_EIMTE,UBC core domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Y6|H9B9Y6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Y7|H9B9Y7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Y9|H9B9Y9_EIMTE,Vacuolar ATP synthase subunit e,0.0,57.3,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Z1|H9B9Z1_EIMTE,Methyltransferase type 11 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Z2|H9B9Z2_EIMTE,Splicing factor Cactin,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Z3|H9B9Z3_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Z4|H9B9Z4_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Z6|H9B9Z6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Z7|H9B9Z7_EIMTE,Serpin domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Z8|H9B9Z8_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9B9Z9|H9B9Z9_EIMTE,Cyclin N-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA00|H9BA00_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA01|H9BA01_EIMTE,Pre-rRNA-processing protein TSR2,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA03|H9BA03_EIMTE,Ubiquinol-cytochrome c reductase complex 14 kDa protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA05|H9BA05_EIMTE,Skin secretory protein xP2-like,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA06|H9BA06_EIMTE,"60S ribosomal protein L3, putative",0.0,71.1,GO:0006412,translation (biological_process),PF00297.25,Ribosomal_L3,0.0,Positive,0.9540745251327042
tr|H9BA07|H9BA07_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA09|H9BA09_EIMTE,"Splicing factor 3A subunit 2, putative",0.0,57.2,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA11|H9BA11_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|H9BA15|H9BA15_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
